#Position (bp)	insert size
3.217457634E9	440.28270042194094
3.217587192E9	0.0
3.21771413E9	0.0
3.217890871E9	427.1646341463415
3.218178663E9	420.4376947040498
3.2184028435E9	380.4189189189189
3.2184832905E9	0.0
3.218662762E9	350.5
3.2188664205E9	358.7647058823529
3.219020337E9	0.0
3.2191661015E9	354.21276595744683
3.2193022875E9	395.2802197802198
3.219454196E9	0.0
3.219584386E9	413.60714285714283
3.2196504835E9	0.0
3.2197743925E9	0.0
3.2199603875E9	337.0
3.2201024565E9	0.0
3.2202389395E9	0.0
3.220476963E9	349.3333333333333
3.220649063E9	330.25
3.2208287895E9	365.15384615384613
3.221745428E9	407.6338797814208
3.222591335E9	439.2037037037037
3.223357383E9	422.6457142857143
3.224272579E9	376.2916666666667
3.224599475E9	412.8
3.224731002E9	390.8333333333333
3.2249388235E9	382.0827067669173
3.225250778E9	424.70873786407765
3.2255215E9	403.2903225806452
3.225838345E9	364.2368421052632
3.2262481715E9	416.28125
3.226530708E9	431.47169811320754
3.2266297955E9	430.95588235294116
3.226778215E9	422.19085173501577
3.2282244935E9	394.0601877415792
3.2296505745E9	377.7190082644628
3.2297916415E9	371.14285714285717
3.230024323E9	378.6607142857143
3.230407847E9	384.90697674418607
3.2307018695E9	431.0173448965977
3.231867183E9	420.31893837156997
3.23330572E9	436.2195
3.233816353E9	416.20451527224435
3.233990591E9	407.6758620689655
3.234092339E9	418.7150837988827
3.2350699105E9	424.92508143322476
3.236092904E9	0.0
3.236322815E9	0.0
3.23649511E9	354.6
3.236594601E9	0.0
3.236729171E9	376.15555555555557
3.2368745E9	0.0
3.237075284E9	338.9230769230769
3.237302594E9	0.0
3.2374841275E9	431.08294930875576
3.2376355425E9	0.0
3.2377717935E9	0.0
3.237935542E9	426.27403846153845
3.238099315E9	418.83620689655174
3.2382141815E9	417.44375
3.238271533E9	436.1629392971246
3.238490846E9	427.4896551724138
3.2387687855E9	415.2957746478873
3.2389479085E9	381.14529914529913
3.2391198525E9	385.56
3.2392193625E9	418.030303030303
3.2393578215E9	406.3918918918919
3.2399685605E9	431.95626822157436
3.2405266115E9	0.0
3.2406501915E9	386.47945205479454
3.240738909E9	365.0
3.240859956E9	423.57755775577556
3.240983631E9	0.0
3.2410985115E9	0.0
3.241181883E9	0.0
3.2412542825E9	345.5
3.241426831E9	0.0
3.241564756E9	426.7959183673469
3.241660427E9	404.3082191780822
3.2417601175E9	423.1164383561644
3.2419314205E9	422.60069444444446
3.2421545085E9	0.0
3.242399707E9	420.2796052631579
3.2426836075E9	410.72072072072075
3.242866106E9	384.94871794871796
3.2429652335E9	469.1666666666667
3.243095101E9	441.6256983240223
3.243318941E9	440.5128205128205
3.2435334785E9	405.86486486486484
3.2436866875E9	428.6741573033708
3.2438748725E9	423.79245283018867
3.2440625605E9	0.0
3.2442246175E9	409.91803278688525
3.244495339E9	447.85
3.2452568215E9	398.54938271604937
3.245894509E9	359.8
3.247694351E9	433.8321472392638
3.2500919835E9	434.41735537190084
3.250850687E9	403.2
3.251014601E9	0.0
3.251242424E9	410.5822784810127
3.251455123E9	423.27372764786793
3.251615791E9	417.4146341463415
3.252009278E9	418.8148734177215
3.2523936445E9	395.60869565217394
3.2550725435E9	417.2243554580362
3.257664623E9	0.0
3.2577334835E9	360.2857142857143
3.257869521E9	377.030303030303
3.2581109705E9	445.3686868686869
3.2583179055E9	438.10714285714283
3.2590735355E9	424.199829205807
3.259872161E9	0.0
3.2600380465E9	435.55194805194805
3.2604816615E9	421.90809628008753
3.260883428E9	399.7241379310345
3.261057439E9	432.5416666666667
3.2612777135E9	404.1532258064516
3.261638883E9	0.0
3.2639200295E9	433.8653306613227
3.266222435E9	433.0020554984584
3.2666362345E9	413.83076923076925
3.2668601815E9	422.19695044472684
3.2675016395E9	425.5170068027211
3.268121843E9	435.01255230125525
3.2682916235E9	389.4718100890208
3.270712174E9	428.9194078947368
3.273596916E9	419.76013513513516
3.274156697E9	0.0
3.2742553725E9	386.80254777070064
3.276754094E9	434.71774472500863
3.2797011955E9	433.61785714285713
3.2803164755E9	404.06574394463667
3.2814081995E9	427.7757281553398
3.2837113935E9	434.93546416938113
3.28550629E9	425.29765886287623
3.286090435E9	392.807560137457
3.288419179E9	437.17059933931097
3.2908838135E9	441.34766355140187
3.2915960575E9	437.60808435852374
3.2921279835E9	413.5
3.292564599E9	434.6712898751734
3.2934962385E9	438.1366120218579
3.294154042E9	464.0
3.294363645E9	412.29411764705884
3.294527371E9	427.9491525423729
3.294691411E9	361.94444444444446
3.294879044E9	390.3333333333333
3.2950859195E9	393.29411764705884
3.2952684415E9	389.8
3.2954315565E9	399.3333333333333
3.295609155E9	509.5
3.2957867445E9	402.8666666666667
3.2959746815E9	374.5
3.296162611E9	431.44444444444446
3.2963402015E9	378.8333333333333
3.2965279255E9	394.5
3.296684947E9	391.4
3.296831853E9	423.1333333333333
3.297016206E9	393.53846153846155
3.2972563205E9	367.85714285714283
3.2974914E9	392.5238095238095
3.2976800435E9	340.45454545454544
3.297867821E9	366.1
3.298061309E9	364.6363636363636
3.2982467695E9	485.90909090909093
3.2984397095E9	373.6923076923077
3.298632844E9	504.2857142857143
3.298806803E9	409.75
3.298903778E9	0.0
