#Position (bp)	mapping quality
3.224731002E9	9.350950394065832
3.2249388235E9	7.045684883448975
3.225250778E9	0.0
3.2255215E9	7.333333333333333
3.225838345E9	0.0
3.2262481715E9	5.468237171318714
3.226530708E9	0.46185611823516626
3.2266297955E9	0.0
3.226778215E9	1.5948114919195797
3.2282244935E9	4.621238631744742
3.2296505745E9	9.777552223168096
3.2297916415E9	0.0
3.230024323E9	8.524748073503261
3.230407847E9	0.0
3.2307018695E9	2.7175893199765717
3.231867183E9	1.8806698037115124
3.23330572E9	3.428412904622713
3.233816353E9	4.554941838808893
3.233990591E9	3.2987075484669326
3.234092339E9	0.756404593639576
3.2350699105E9	0.7389118131186724
3.236092904E9	0.0
3.236322815E9	0.0
3.23649511E9	25.0
3.236594601E9	0.0
3.236729171E9	8.569466633894555
3.2368745E9	0.0
3.237075284E9	16.002370721588385
3.237302594E9	0.0
3.2374841275E9	0.0
3.2376355425E9	0.0
3.2377717935E9	0.0
3.237935542E9	10.848784167658742
3.238099315E9	0.0
3.2382141815E9	13.551439479929831
3.238271533E9	0.0
3.238490846E9	13.558452894870493
3.2387687855E9	0.0
3.2389479085E9	0.0
3.2391198525E9	0.0
3.2392193625E9	0.0
3.2393578215E9	0.0
3.2399685605E9	1.181419268285866
3.2405266115E9	0.0
3.2406501915E9	10.271266789570713
3.240738909E9	0.0
3.240859956E9	0.0
3.240983631E9	0.0
3.2410985115E9	0.0
3.241181883E9	0.0
3.2412542825E9	0.0
3.241426831E9	0.0
3.241564756E9	0.0
3.241660427E9	0.0
3.2417601175E9	1.4098770511258445
3.2419314205E9	5.9223246894817665
3.2421545085E9	0.0
3.242399707E9	4.897379168519984
3.2426836075E9	7.043478260869565
3.242866106E9	18.92105263157895
3.2429652335E9	10.77295492487479
3.243095101E9	0.0
3.243318941E9	0.0
3.2435334785E9	0.0
3.2436866875E9	0.0
3.2438748725E9	25.34313725490196
3.2440625605E9	0.0
3.2442246175E9	0.0
3.244495339E9	1.0666666666666667
3.2452568215E9	0.0
3.245894509E9	0.32727272727272727
3.247694351E9	1.0450561568453351
3.2500919835E9	4.563149014601526
3.250850687E9	0.0
3.251014601E9	0.0
3.251242424E9	5.75
3.251455123E9	7.317193680376743
3.251615791E9	15.375724557346933
3.252009278E9	9.687185314606792
3.2523936445E9	0.0
3.2550725435E9	0.0
3.257664623E9	0.0
3.2577334835E9	0.0
3.257869521E9	3.2860147213459516
3.2581109705E9	4.422502758486402
3.2583179055E9	2.093842858130053
3.2590735355E9	6.129837729379104
3.259872161E9	0.0
3.2600380465E9	0.0
3.2604816615E9	0.3438809011660817
3.260883428E9	0.0
3.261057439E9	29.207134389481624
3.2612777135E9	4.479606027699987
3.261638883E9	0.0
3.2639200295E9	0.5714184584599702
3.266222435E9	0.19842782640519688
3.2666362345E9	2.5159342502515933
3.2668601815E9	0.8454575616229825
3.2675016395E9	0.0
3.268121843E9	10.775223537049605
3.2682916235E9	0.0
3.270712174E9	0.6852675486350371
3.273596916E9	0.0
3.274156697E9	0.0
3.2742553725E9	4.819865487194779
3.276754094E9	0.9841407652507755
3.2797011955E9	0.0
3.2803164755E9	0.8244272488180119
3.2814081995E9	0.9091529494368198
3.2837113935E9	1.2660436223441383
3.28550629E9	0.0
3.286090435E9	0.838324477572708
3.288419179E9	0.9621830037972555
3.2908838135E9	4.459002289783331
3.2915960575E9	8.522468726017404
3.2921279835E9	30.042857142857144
3.292564599E9	0.06366062116512482
3.2934962385E9	1.9487396125089698
3.294154042E9	0.0
3.294363645E9	0.0
3.294527371E9	0.0
3.294691411E9	0.0
3.294879044E9	0.0
3.2950859195E9	0.0
3.2952684415E9	0.0
3.2954315565E9	0.0
3.295609155E9	0.0
3.2957867445E9	0.0
3.2959746815E9	0.0
3.296162611E9	0.0
3.2963402015E9	0.0
3.2965279255E9	0.0
3.296684947E9	0.0
3.296831853E9	0.0
3.297016206E9	0.0
3.2972563205E9	0.0
3.2974914E9	0.0
3.2976800435E9	0.0
3.297867821E9	0.0
3.298061309E9	0.0
3.2982467695E9	0.0
3.2984397095E9	0.0
3.298632844E9	0.0
3.298806803E9	0.0
3.298903778E9	0.0
